position,T,heat_flux
1.337250,302.947631,3.718769
1.337500,302.947627,3.722825
1.337750,302.947624,3.704991
1.338000,302.947620,3.709078
1.338250,302.947616,3.691448
1.338500,302.947612,3.695566
1.338750,302.947608,3.678139
1.339000,302.947604,3.682287
1.339250,302.947600,3.665063
1.339500,302.947596,3.669243
1.339750,302.947593,3.652219
1.340000,302.947589,3.656430
1.340250,302.947585,3.639607
1.340500,302.947581,3.643849
1.340750,302.947577,3.627225
1.341000,302.947573,3.631499
1.341250,302.947570,3.615072
1.341500,302.947566,3.619378
1.341750,302.947562,3.603148
1.342000,302.947558,3.607486
1.342250,302.947554,3.591452
1.342500,302.947551,3.595823
1.342750,302.947547,3.579983
1.343000,302.947543,3.584386
1.343250,302.947539,3.568741
1.343500,302.947535,3.573176
1.343750,302.947532,3.557724
1.344000,302.947528,3.562192
1.344250,302.947524,3.546931
1.344500,302.947520,3.551433
1.344750,302.947517,3.536363
1.345000,302.947513,3.540898
1.345250,302.947509,3.526018
1.345500,302.947506,3.530586
1.345750,302.947502,3.515895
1.346000,302.947498,3.520497
1.346250,302.947494,3.505994
1.346500,302.947491,3.510630
1.346750,302.947487,3.496313
1.347000,302.947483,3.500984
1.347250,302.947480,3.486853
1.347500,302.947476,3.491559
1.347750,302.947472,3.477613
1.348000,302.947469,3.482353
1.348250,302.947465,3.468591
1.348500,302.947461,3.473367
1.348750,302.947458,3.459788
1.349000,302.947454,3.464598
1.349250,302.947450,3.451202
1.349500,302.947447,3.456048
1.349750,302.947443,3.442833
1.350000,302.947439,3.447714
1.350250,302.947436,3.434680
1.350500,302.947432,3.439597
1.350750,302.947429,3.426742
1.351000,302.947425,3.431696
1.351250,302.947421,3.419020
1.351500,302.947418,3.424010
1.351750,302.947414,3.411512
1.352000,302.947411,3.416539
1.352250,302.947407,3.404217
1.352500,302.947403,3.409281
1.352750,302.947400,3.397136
1.353000,302.947396,3.402237
1.353250,302.947393,3.390267
1.353500,302.947389,3.395406
1.353750,302.947385,3.383611
1.354000,302.947382,3.388787
1.354250,302.947378,3.377165
1.354500,302.947375,3.382379
1.354750,302.947371,3.370931
1.355000,302.947368,3.376183
1.355250,302.947364,3.364907
1.355500,302.947360,3.370197
1.355750,302.947357,3.359092
1.356000,302.947353,3.364422
1.356250,302.947350,3.353487
1.356500,302.947346,3.358855
1.356750,302.947343,3.348091
1.357000,302.947339,3.353498
1.357250,302.947336,3.342903
1.357500,302.947332,3.348349
1.357750,302.947329,3.337923
1.358000,302.947325,3.343409
1.358250,302.947322,3.333150
1.358500,302.947318,3.338675
1.358750,302.947315,3.328584
1.359000,302.947311,3.334150
1.359250,302.947308,3.324225
1.359500,302.947304,3.329830
1.359750,302.947301,3.320071
1.360000,302.947297,3.325717
1.360250,302.947294,3.316123
1.360500,302.947290,3.321810
1.360750,302.947287,3.312380
1.361000,302.947283,3.318108
1.361250,302.947280,3.308842
1.361500,302.947276,3.314611
1.361750,302.947273,3.305508
1.362000,302.947269,3.311319
1.362250,302.947266,3.302377
1.362500,302.947262,3.308231
1.362750,302.947259,3.299451
1.363000,302.947255,3.305346
1.363250,302.947252,3.296727
1.363500,302.947248,3.302665
1.363750,302.947245,3.294206
1.364000,302.947241,3.300188
1.364250,302.947238,3.291888
1.364500,302.947234,3.297912
1.364750,302.947231,3.289772
1.365000,302.947227,3.295840
1.365250,302.947224,3.287857
1.365500,302.947220,3.293969
1.365750,302.947217,3.286144
1.366000,302.947213,3.292300
1.366250,302.947210,3.284632
1.366500,302.947207,3.290832
1.366750,302.947203,3.283321
1.367000,302.947200,3.289565
1.367250,302.947196,3.282210
1.367500,302.947193,3.288500
1.367750,302.947189,3.281300
1.368000,302.947186,3.287634
1.368250,302.947182,3.280590
1.368500,302.947179,3.286969
1.368750,302.947175,3.280079
1.369000,302.947172,3.286504
1.369250,302.947168,3.279768
1.369500,302.947165,3.286239
1.369750,302.947161,3.279656
1.370000,302.947158,3.286174
1.370250,302.947155,3.279743
1.370500,302.947151,3.286307
1.370750,302.947148,3.280028
1.371000,302.947144,3.286640
1.371250,302.947141,3.280512
1.371500,302.947137,3.287172
1.371750,302.947134,3.281195
1.372000,302.947130,3.287902
1.372250,302.947127,3.282076
1.372500,302.947123,3.288831
1.372750,302.947120,3.283154
1.373000,302.947116,3.289958
1.373250,302.947113,3.284431
1.373500,302.947109,3.291283
1.373750,302.947106,3.285905
1.374000,302.947103,3.292806
1.374250,302.947099,3.287577
1.374500,302.947096,3.294527
1.374750,302.947092,3.289446
1.375000,302.947089,3.296445
1.375250,302.947085,3.291512
1.375500,302.947082,3.298561
1.375750,302.947078,3.293776
1.376000,302.947075,3.300875
1.376250,302.947071,3.296236
1.376500,302.947068,3.303385
1.376750,302.947064,3.298893
1.377000,302.947061,3.306093
1.377250,302.947057,3.301747
1.377500,302.947054,3.308998
1.377750,302.947050,3.304798
1.378000,302.947047,3.312100
1.378250,302.947043,3.308045
1.378500,302.947040,3.315399
1.378750,302.947036,3.311489
1.379000,302.947033,3.318895
1.379250,302.947029,3.315129
1.379500,302.947026,3.322588
1.379750,302.947022,3.318966
1.380000,302.947019,3.326477
1.380250,302.947015,3.322999
1.380500,302.947012,3.330564
1.380750,302.947008,3.327228
1.381000,302.947005,3.334847
1.381250,302.947001,3.331654
1.381500,302.946998,3.339326
1.381750,302.946994,3.336276
1.382000,302.946991,3.344002
1.382250,302.946987,3.341095
1.382500,302.946984,3.348875
1.382750,302.946980,3.346110
1.383000,302.946977,3.353945
1.383250,302.946973,3.351321
1.383500,302.946970,3.359212
1.383750,302.946966,3.356729
1.384000,302.946962,3.364675
1.384250,302.946959,3.362333
1.384500,302.946955,3.370334
1.384750,302.946952,3.368134
1.385000,302.946948,3.376191
1.385250,302.946945,3.374131
1.385500,302.946941,3.382245
1.385750,302.946938,3.380324
1.386000,302.946934,3.388495
1.386250,302.946930,3.386714
1.386500,302.946927,3.394943
1.386750,302.946923,3.393302
1.387000,302.946920,3.401588
1.387250,302.946916,3.400086
1.387500,302.946912,3.408430
1.387750,302.946909,3.407066
1.388000,302.946905,3.415469
1.388250,302.946902,3.414244
1.388500,302.946898,3.422706
1.388750,302.946894,3.421619
1.389000,302.946891,3.430140
1.389250,302.946887,3.429192
1.389500,302.946884,3.437772
1.389750,302.946880,3.436962
1.390000,302.946876,3.445602
1.390250,302.946873,3.444929
1.390500,302.946869,3.453630
1.390750,302.946865,3.453094
1.391000,302.946862,3.461856
1.391250,302.946858,3.461458
1.391500,302.946854,3.470280
1.391750,302.946851,3.470019
1.392000,302.946847,3.478903
1.392250,302.946843,3.478778
1.392500,302.946840,3.487724
1.392750,302.946836,3.487736
1.393000,302.946832,3.496744
1.393250,302.946829,3.496893
1.393500,302.946825,3.505964
1.393750,302.946821,3.506249
1.394000,302.946818,3.515383
1.394250,302.946814,3.515803
1.394500,302.946810,3.525001
1.394750,302.946806,3.525557
1.395000,302.946803,3.534819
1.395250,302.946799,3.535511
1.395500,302.946795,3.544837
1.395750,302.946792,3.545665
1.396000,302.946788,3.555055
1.396250,302.946784,3.556018
1.396500,302.946780,3.565473
1.396750,302.946777,3.566572
1.397000,302.946773,3.576093
1.397250,302.946769,3.577327
1.397500,302.946765,3.586914
1.397750,302.946761,3.588282
1.398000,302.946758,3.597936
1.398250,302.946754,3.599439
1.398500,302.946750,3.609159
1.398750,302.946746,3.610797
1.399000,302.946742,3.620585
1.399250,302.946739,3.622357
1.399500,302.946735,3.632213
1.399750,302.946731,3.634120
1.400000,302.946727,3.644044
1.400250,302.946723,3.646085
1.400500,302.946719,3.656077
1.400750,302.946715,3.658252
1.401000,302.946712,3.668314
1.401250,302.946708,3.670623
1.401500,302.946704,3.680754
1.401750,302.946700,3.683198
1.402000,302.946696,3.693398
1.402250,302.946692,3.695976
1.402500,302.946688,3.706247
1.402750,302.946684,3.708959
1.403000,302.946680,3.719300
1.403250,302.946676,3.722146
1.403500,302.946673,3.732559
1.403750,302.946669,3.735538
1.404000,302.946665,3.746023
1.404250,302.946661,3.749136
1.404500,302.946657,3.759693
1.404750,302.946653,3.762940
1.405000,302.946649,3.773570
1.405250,302.946645,3.776950
1.405500,302.946641,3.787653
1.405750,302.946637,3.791167
1.406000,302.946633,3.801943
1.406250,302.946629,3.805592
1.406500,302.946625,3.816442
1.406750,302.946621,3.820223
1.407000,302.946617,3.831148
1.407250,302.946613,3.835063
1.407500,302.946609,3.846063
1.407750,302.946605,3.850112
1.408000,302.946600,3.861187
1.408250,302.946596,3.865370
1.408500,302.946592,3.876520
1.408750,302.946588,3.880837
1.409000,302.946584,3.892063
1.409250,302.946580,3.896514
1.409500,302.946576,3.907818
1.409750,302.946572,3.912402
1.410000,302.946568,3.923783
1.410250,302.946563,3.928501
1.410500,302.946559,3.939959
1.410750,302.946555,3.944811
1.411000,302.946551,3.956348
1.411250,302.946547,3.961334
1.411500,302.946543,3.972950
1.411750,302.946538,3.978069
1.412000,302.946534,3.989764
1.412250,302.946530,3.995018
1.412500,302.946526,4.006792
1.412750,302.946522,4.012180
1.413000,302.946517,4.024035
1.413250,302.946513,4.029556
1.413500,302.946509,4.041493
1.413750,302.946504,4.047148
1.414000,302.946500,4.059165
1.414250,302.946496,4.064955
1.414500,302.946492,4.077054
1.414750,302.946487,4.082978
1.415000,302.946483,4.095160
1.415250,302.946479,4.101218
1.415500,302.946474,4.113483
1.415750,302.946470,4.119676
1.416000,302.946466,4.132024
1.416250,302.946461,4.138351
1.416500,302.946457,4.150783
1.416750,302.946452,4.157245
1.417000,302.946448,4.169761
1.417250,302.946444,4.176358
1.417500,302.946439,4.188959
1.417750,302.946435,4.195691
1.418000,302.946430,4.208378
1.418250,302.946426,4.215245
1.418500,302.946421,4.228018
1.418750,302.946417,4.235020
1.419000,302.946413,4.247879
1.419250,302.946408,4.255017
1.419500,302.946404,4.267963
1.419750,302.946399,4.275236
1.420000,302.946395,4.288270
1.420250,302.946390,4.295679
1.420500,302.946385,4.308801
1.420750,302.946381,4.316346
1.421000,302.946376,4.329557
1.421250,302.946372,4.337238
1.421500,302.946367,4.350538
1.421750,302.946363,4.358355
1.422000,302.946358,4.371745
1.422250,302.946353,4.379698
1.422500,302.946349,4.393179
1.422750,302.946344,4.401268
1.423000,302.946339,4.414840
1.423250,302.946335,4.423066
1.423500,302.946330,4.436730
1.423750,302.946325,4.445093
1.424000,302.946321,4.458848
1.424250,302.946316,4.467348
1.424500,302.946311,4.481197
1.424750,302.946306,4.489834
1.425000,302.946302,4.503776
1.425250,302.946297,4.512551
1.425500,302.946292,4.526586
1.425750,302.946287,4.535499
1.426000,302.946283,4.549629
1.426250,302.946278,4.558680
1.426500,302.946273,4.572905
1.426750,302.946268,4.582094
1.427000,302.946263,4.596414
1.427250,302.946258,4.605742
1.427500,302.946254,4.620159
1.427750,302.946249,4.629625
1.428000,302.946244,4.644139
1.428250,302.946239,4.653744
1.428500,302.946234,4.668355
1.428750,302.946229,4.678100
1.429000,302.946224,4.692809
1.429250,302.946219,4.702693
1.429500,302.946214,4.717501
1.429750,302.946209,4.727524
1.430000,302.946204,4.742432
1.430250,302.946199,4.752595
1.430500,302.946194,4.767602
1.430750,302.946189,4.777906
1.431000,302.946184,4.793014
1.431250,302.946179,4.803458
1.431500,302.946174,4.818667
1.431750,302.946169,4.829252
1.432000,302.946164,4.844563
1.432250,302.946159,4.855289
1.432500,302.946153,4.870702
1.432750,302.946148,4.881570
1.433000,302.946143,4.897086
1.433250,302.946138,4.908096
1.433500,302.946133,4.923716
1.433750,302.946128,4.934868
1.434000,302.946122,4.950591
1.434250,302.946117,4.961886
1.434500,302.946112,4.977715
1.434750,302.946107,4.989152
1.435000,302.946101,5.005086
1.435250,302.946096,5.016667
1.435500,302.946091,5.032708
1.435750,302.946085,5.044432
1.436000,302.946080,5.060579
1.436250,302.946075,5.072447
1.436500,302.946069,5.088702
1.436750,302.946064,5.100714
1.437000,302.946058,5.117077
1.437250,302.946053,5.129234
1.437500,302.946048,5.145706
1.437750,302.946042,5.158007
1.438000,302.946037,5.174589
1.438250,302.946031,5.187036
1.438500,302.946026,5.203728
1.438750,302.946020,5.216320
1.439000,302.946015,5.233123
1.439250,302.946009,5.245861
1.439500,302.946004,5.262776
1.439750,302.945998,5.275661
1.440000,302.945993,5.292687
1.440250,302.945987,5.305719
1.440500,302.945981,5.322859
1.440750,302.945976,5.336038
1.441000,302.945970,5.353291
1.441250,302.945964,5.366618
1.441500,302.945959,5.383985
1.441750,302.945953,5.397460
1.442000,302.945947,5.414943
1.442250,302.945942,5.428566
1.442500,302.945936,5.446165
1.442750,302.945930,5.459937
1.443000,302.945924,5.477652
1.443250,302.945919,5.491573
1.443500,302.945913,5.509405
1.443750,302.945907,5.523477
1.444000,302.945901,5.541427
1.444250,302.945895,5.555648
1.444500,302.945889,5.573717
1.444750,302.945883,5.588089
1.445000,302.945877,5.606277
1.445250,302.945872,5.620801
1.445500,302.945866,5.639109
1.445750,302.945860,5.653784
1.446000,302.945854,5.672213
1.446250,302.945848,5.687040
1.446500,302.945842,5.705590
1.446750,302.945836,5.720570
1.447000,302.945830,5.739243
1.447250,302.945823,5.754376
1.447500,302.945817,5.773171
1.447750,302.945811,5.788458
1.448000,302.945805,5.807377
1.448250,302.945799,5.822817
1.448500,302.945793,5.841862
1.448750,302.945787,5.857456
1.449000,302.945780,5.876626
1.449250,302.945774,5.892376
1.449500,302.945768,5.911672
1.449750,302.945762,5.927577
1.450000,302.945755,5.947000
1.450250,302.945749,5.963061
1.450500,302.945743,5.982611
1.450750,302.945737,5.998829
1.451000,302.945730,6.018508
1.451250,302.945724,6.034882
1.451500,302.945717,6.054691
1.451750,302.945711,6.071223
1.452000,302.945705,6.091161
1.452250,302.945698,6.107852
1.452500,302.945692,6.127920
1.452750,302.945685,6.144770
1.453000,302.945679,6.164970
1.453250,302.945672,6.181979
1.453500,302.945666,6.202311
1.453750,302.945659,6.219481
1.454000,302.945653,6.239946
1.454250,302.945646,6.257275
1.454500,302.945639,6.277875
1.454750,302.945633,6.295365
1.455000,302.945626,6.316099
1.455250,302.945619,6.333752
1.455500,302.945613,6.354621
1.455750,302.945606,6.372436
1.456000,302.945599,6.393441
1.456250,302.945592,6.411419
1.456500,302.945586,6.432561
1.456750,302.945579,6.450703
1.457000,302.945572,6.471983
1.457250,302.945565,6.490289
1.457500,302.945558,6.511708
1.457750,302.945551,6.530178
1.458000,302.945544,6.551737
1.458250,302.945538,6.570373
1.458500,302.945531,6.592071
1.458750,302.945524,6.610874
1.459000,302.945517,6.632714
1.459250,302.945510,6.651682
1.459500,302.945503,6.673665
1.459750,302.945495,6.692800
1.460000,302.945488,6.714926
1.460250,302.945481,6.734229
1.460500,302.945474,6.756499
1.460750,302.945467,6.775971
1.461000,302.945460,6.798385
1.461250,302.945453,6.818026
1.461500,302.945445,6.840586
1.461750,302.945438,6.860396
1.462000,302.945431,6.883103
1.462250,302.945424,6.903084
1.462500,302.945416,6.925938
1.462750,302.945409,6.946090
1.463000,302.945402,6.969093
1.463250,302.945394,6.989417
1.463500,302.945387,7.012569
1.463750,302.945379,7.033065
1.464000,302.945372,7.056367
1.464250,302.945365,7.077036
1.464500,302.945357,7.100489
1.464750,302.945350,7.121333
1.465000,302.945342,7.144937
1.465250,302.945334,7.165956
1.465500,302.945327,7.189713
1.465750,302.945319,7.210907
1.466000,302.945312,7.234818
1.466250,302.945304,7.256188
1.466500,302.945296,7.280253
1.466750,302.945289,7.301800
1.467000,302.945281,7.326021
1.467250,302.945273,7.347745
1.467500,302.945265,7.372123
1.467750,302.945258,7.394025
1.468000,302.945250,7.418560
1.468250,302.945242,7.440642
1.468500,302.945234,7.465335
1.468750,302.945226,7.487596
1.469000,302.945218,7.512449
1.469250,302.945210,7.534891
1.469500,302.945202,7.559904
1.469750,302.945194,7.582527
1.470000,302.945186,7.607701
1.470250,302.945178,7.630506
1.470500,302.945170,7.655842
1.470750,302.945162,7.678830
1.471000,302.945154,7.704330
1.471250,302.945146,7.727501
1.471500,302.945138,7.753165
1.471750,302.945129,7.776521
1.472000,302.945121,7.802350
1.472250,302.945113,7.825890
1.472500,302.945105,7.851886
1.472750,302.945096,7.875612
1.473000,302.945088,7.901774
1.473250,302.945080,7.925688
1.473500,302.945071,7.952018
1.473750,302.945063,7.976120
1.474000,302.945054,8.002619
1.474250,302.945046,8.026909
1.474500,302.945037,8.053578
1.474750,302.945029,8.078058
1.475000,302.945020,8.104897
1.475250,302.945012,8.129567
1.475500,302.945003,8.156579
1.475750,302.944995,8.181440
1.476000,302.944986,8.208624
1.476250,302.944977,8.233678
1.476500,302.944968,8.261036
1.476750,302.944960,8.286282
1.477000,302.944951,8.313815
1.477250,302.944942,8.339255
1.477500,302.944933,8.366965
1.477750,302.944924,8.392599
1.478000,302.944916,8.420486
1.478250,302.944907,8.446315
1.478500,302.944898,8.474380
1.478750,302.944889,8.500406
1.479000,302.944880,8.528650
1.479250,302.944871,8.554873
1.479500,302.944862,8.583298
1.479750,302.944853,8.609719
1.480000,302.944844,8.638325
1.480250,302.944834,8.664945
1.480500,302.944825,8.693733
1.480750,302.944816,8.720553
1.481000,302.944807,8.749524
1.481250,302.944798,8.776546
1.481500,302.944788,8.805701
1.481750,302.944779,8.832925
1.482000,302.944770,8.862266
1.482250,302.944760,8.889692
1.482500,302.944751,8.919220
1.482750,302.944741,8.946849
1.483000,302.944732,8.976565
1.483250,302.944722,9.004399
1.483500,302.944713,9.034304
1.483750,302.944703,9.062344
1.484000,302.944694,9.092438
1.484250,302.944684,9.120685
1.484500,302.944674,9.150971
1.484750,302.944665,9.179424
1.485000,302.944655,9.209903
1.485250,302.944645,9.238565
1.485500,302.944635,9.269236
1.485750,302.944626,9.298108
1.486000,302.944616,9.328974
1.486250,302.944606,9.358056
1.486500,302.944596,9.389118
1.486750,302.944586,9.418411
1.487000,302.944576,9.449670
1.487250,302.944566,9.479176
1.487500,302.944556,9.510632
1.487750,302.944546,9.540351
1.488000,302.944536,9.572007
1.488250,302.944526,9.601941
1.488500,302.944516,9.633797
1.488750,302.944505,9.663946
1.489000,302.944495,9.696003
1.489250,302.944485,9.726369
1.489500,302.944475,9.758629
1.489750,302.944464,9.789212
1.490000,302.944454,9.821676
1.490250,302.944444,9.852478
1.490500,302.944433,9.885147
1.490750,302.944423,9.916168
1.491000,302.944412,9.949043
1.491250,302.944402,9.980286
1.491500,302.944391,10.013368
1.491750,302.944381,10.044832
1.492000,302.944370,10.078123
1.492250,302.944359,10.109810
1.492500,302.944349,10.143310
1.492750,302.944338,10.175222
1.493000,302.944327,10.208933
1.493250,302.944316,10.241069
1.493500,302.944305,10.274993
1.493750,302.944295,10.307355
1.494000,302.944284,10.341492
1.494250,302.944273,10.374082
1.494500,302.944262,10.408434
1.494750,302.944251,10.441251
1.495000,302.944240,10.475819
1.495250,302.944229,10.508866
1.495500,302.944217,10.543652
1.495750,302.944206,10.576929
1.496000,302.944195,10.611933
1.496250,302.944184,10.645443
1.496500,302.944173,10.680665
1.496750,302.944161,10.714408
1.497000,302.944150,10.749852
1.497250,302.944139,10.783829
1.497500,302.944127,10.819495
1.497750,302.944116,10.853707
1.498000,302.944104,10.889597
1.498250,302.944093,10.924045
1.498500,302.944081,10.960159
1.498750,302.944070,10.994845
1.499000,302.944058,11.031186
1.499250,302.944046,11.066111
1.499500,302.944035,11.102678
1.499750,302.944023,11.137843
1.500000,302.944011,11.174639
1.500250,302.943999,11.210046
1.500500,302.943987,11.247072
1.500750,302.943975,11.282720
1.501000,302.943963,11.319978
1.501250,302.943951,11.355870
1.501500,302.943939,11.393360
1.501750,302.943927,11.429497
1.502000,302.943915,11.467221
1.502250,302.943903,11.503603
1.502500,302.943891,11.541563
1.502750,302.943879,11.578193
1.503000,302.943867,11.616389
1.503250,302.943854,11.653267
1.503500,302.943842,11.691701
1.503750,302.943830,11.728830
1.504000,302.943817,11.767503
1.504250,302.943805,11.804882
1.504500,302.943792,11.843796
1.504750,302.943780,11.881428
1.505000,302.943767,11.920584
1.505250,302.943754,11.958470
1.505500,302.943742,11.997869
1.505750,302.943729,12.036009
1.506000,302.943716,12.075653
1.506250,302.943704,12.114050
1.506500,302.943691,12.153940
1.506750,302.943678,12.192594
1.507000,302.943665,12.232732
1.507250,302.943652,12.271645
1.507500,302.943639,12.312032
1.507750,302.943626,12.351204
1.508000,302.943613,12.391843
1.508250,302.943600,12.431276
1.508500,302.943587,12.472166
1.508750,302.943573,12.511863
1.509000,302.943560,12.553006
1.509250,302.943547,12.592966
1.509500,302.943534,12.634364
1.509750,302.943520,12.674590
1.510000,302.943507,12.716245
1.510250,302.943493,12.756737
1.510500,302.943480,12.798649
1.510750,302.943466,12.839410
1.511000,302.943453,12.881581
1.511250,302.943439,12.922611
1.511500,302.943425,12.965043
1.511750,302.943412,13.006344
1.512000,302.943398,13.049038
1.512250,302.943384,13.090611
1.512500,302.943370,13.133568
1.512750,302.943356,13.175415
1.513000,302.943342,13.218638
1.513250,302.943328,13.260760
1.513500,302.943314,13.304249
1.513750,302.943300,13.346647
1.514000,302.943286,13.390404
1.514250,302.943272,13.433081
1.514500,302.943258,13.477107
1.514750,302.943244,13.520063
1.515000,302.943229,13.564361
1.515250,302.943215,13.607597
1.515500,302.943201,13.652168
1.515750,302.943186,13.695686
1.516000,302.943172,13.740531
1.516250,302.943157,13.784333
1.516500,302.943142,13.829453
1.516750,302.943128,13.873541
1.517000,302.943113,13.918939
1.517250,302.943098,13.963312
1.517500,302.943084,14.008989
1.517750,302.943069,14.053650
1.518000,302.943054,14.099608
1.518250,302.943039,14.144559
1.518500,302.943024,14.190798
1.518750,302.943009,14.236040
1.519000,302.942994,14.282563
1.519250,302.942979,14.328097
1.519500,302.942964,14.374906
1.519750,302.942948,14.420734
1.520000,302.942933,14.467829
1.520250,302.942918,14.513953
1.520500,302.942903,14.561336
1.520750,302.942887,14.607757
1.521000,302.942872,14.655431
1.521250,302.942856,14.702150
1.521500,302.942841,14.750116
1.521750,302.942825,14.797135
1.522000,302.942809,14.845394
1.522250,302.942794,14.892715
1.522500,302.942778,14.941269
1.522750,302.942762,14.988893
1.523000,302.942746,15.037743
1.523250,302.942730,15.085672
1.523500,302.942714,15.134821
1.523750,302.942698,15.183057
1.524000,302.942682,15.232505
1.524250,302.942666,15.281048
1.524500,302.942650,15.330798
1.524750,302.942634,15.379652
1.525000,302.942617,15.429705
1.525250,302.942601,15.478869
1.525500,302.942585,15.529227
1.525750,302.942568,15.578705
1.526000,302.942552,15.629369
1.526250,302.942535,15.679162
1.526500,302.942519,15.730134
1.526750,302.942502,15.780243
1.527000,302.942485,15.831525
1.527250,302.942469,15.881951
1.527500,302.942452,15.933546
1.527750,302.942435,15.984292
1.528000,302.942418,16.036199
1.528250,302.942401,16.087266
1.528500,302.942384,16.139489
1.528750,302.942367,16.190879
1.529000,302.942350,16.243419
1.529250,302.942333,16.295133
1.529500,302.942315,16.347992
1.529750,302.942298,16.400032
1.530000,302.942281,16.453211
1.530250,302.942263,16.505579
1.530500,302.942246,16.559081
1.530750,302.942228,16.611778
1.531000,302.942211,16.665604
1.531250,302.942193,16.718633
1.531500,302.942175,16.772784
1.531750,302.942158,16.826147
1.532000,302.942140,16.880625
1.532250,302.942122,16.934322
1.532500,302.942104,16.989130
1.532750,302.942086,17.043164
1.533000,302.942068,17.098303
1.533250,302.942050,17.152675
1.533500,302.942032,17.208148
1.533750,302.942014,17.262860
1.534000,302.941995,17.318667
1.534250,302.941977,17.373721
1.534500,302.941959,17.429865
1.534750,302.941940,17.485262
1.535000,302.941922,17.541745
1.535250,302.941903,17.597488
1.535500,302.941884,17.654311
1.535750,302.941866,17.710401
1.536000,302.941847,17.767567
1.536250,302.941828,17.824006
1.536500,302.941809,17.881515
1.536750,302.941790,17.938305
1.537000,302.941771,17.996161
1.537250,302.941752,18.053304
1.537500,302.941733,18.111507
1.537750,302.941714,18.169005
1.538000,302.941695,18.227558
1.538250,302.941676,18.285412
1.538500,302.941656,18.344318
1.538750,302.941637,18.402530
1.539000,302.941617,18.461789
1.539250,302.941598,18.520361
1.539500,302.941578,18.579976
1.539750,302.941559,18.638910
1.540000,302.941539,18.698883
1.540250,302.941519,18.758180
1.540500,302.941499,18.818513
1.540750,302.941479,18.878177
1.541000,302.941459,18.938871
1.541250,302.941439,18.998902
1.541500,302.941419,19.059959
1.541750,302.941399,19.120360
1.542000,302.941379,19.181783
1.542250,302.941359,19.242556
1.542500,302.941338,19.304347
1.542750,302.941318,19.365493
1.543000,302.941297,19.427653
1.543250,302.941277,19.489174
1.543500,302.941256,19.551706
1.543750,302.941235,19.613605
1.544000,302.941215,19.676511
1.544250,302.941194,19.738788
1.544500,302.941173,19.802070
1.544750,302.941152,19.864729
1.545000,302.941131,19.928388
1.545250,302.941110,19.991431
1.545500,302.941089,20.055470
1.545750,302.941067,20.118897
1.546000,302.941046,20.183318
1.546250,302.941025,20.247133
1.546500,302.941003,20.311938
1.546750,302.940982,20.376142
1.547000,302.940960,20.441333
1.547250,302.940939,20.505928
1.547500,302.940917,20.571508
1.547750,302.940895,20.636496
1.548000,302.940873,20.702466
1.548250,302.940851,20.767850
1.548500,302.940830,20.834212
1.548750,302.940807,20.899994
1.549000,302.940785,20.966749
1.549250,302.940763,21.032931
1.549500,302.940741,21.100084
1.549750,302.940719,21.166667
1.550000,302.940696,21.234218
1.550250,302.940674,21.301205
1.550500,302.940651,21.369157
1.550750,302.940629,21.436550
1.551000,302.940606,21.504905
1.551250,302.940583,21.572707
1.551500,302.940560,21.641466
1.551750,302.940537,21.709678
1.552000,302.940514,21.778845
1.552250,302.940491,21.847469
1.552500,302.940468,21.917046
1.552750,302.940445,21.986084
1.553000,302.940422,22.056073
1.553250,302.940398,22.125528
1.553500,302.940375,22.195930
1.553750,302.940352,22.265804
1.554000,302.940328,22.336623
1.554250,302.940304,22.406918
1.554500,302.940281,22.478155
1.554750,302.940257,22.548873
1.555000,302.940233,22.620531
1.555250,302.940209,22.691674
1.555500,302.940185,22.763755
1.555750,302.940161,22.835325
1.556000,302.940137,22.907832
1.556250,302.940113,22.979832
1.556500,302.940088,23.052766
1.556750,302.940064,23.125199
1.557000,302.940039,23.198562
1.557250,302.940015,23.271429
1.557500,302.939990,23.345224
1.557750,302.939965,23.418528
1.558000,302.939941,23.492758
1.558250,302.939916,23.566501
1.558500,302.939891,23.641167
1.558750,302.939866,23.715351
1.559000,302.939841,23.790456
1.559250,302.939816,23.865083
1.559500,302.939790,23.940630
1.559750,302.939765,24.015703
1.560000,302.939740,24.091693
1.560250,302.939714,24.167215
1.560500,302.939689,24.243651
1.560750,302.939663,24.319623
1.561000,302.939637,24.396507
1.561250,302.939611,24.472932
1.561500,302.939585,24.550267
1.561750,302.939559,24.627147
1.562000,302.939533,24.704936
1.562250,302.939507,24.782273
1.562500,302.939481,24.860517
1.562750,302.939455,31.926038
1.563000,302.939428,25.017017
1.563250,302.939402,25.095276
1.563500,302.939375,25.174439
1.563750,302.939349,25.253163
1.564000,302.939322,25.332789
1.564250,302.939295,25.411979
1.564500,302.939268,25.492071
1.564750,302.939241,25.571731
1.565000,302.939214,25.652291
1.565250,302.939187,25.732422
1.565500,302.939160,25.813452
1.565750,302.939133,25.894058
1.566000,302.939105,25.975561
1.566250,302.939078,26.056644
1.566500,302.939050,26.138622
1.566750,302.939022,26.220184
1.567000,302.938995,26.302641
1.567250,302.938967,26.384684
1.567500,302.938939,26.467621
1.567750,302.938911,26.550148
1.568000,302.938883,26.633568
1.568250,302.938855,26.716583
1.568500,302.938826,26.800488
1.568750,302.938798,26.883992
1.569000,302.938770,26.968385
1.569250,302.938741,27.052380
1.569500,302.938712,27.137264
1.569750,302.938684,27.221753
1.570000,302.938655,27.307131
